StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2
2021-09-08 19:05:04,2021-09-08 22:14:34,IP Address,199.94.25.174,100,11369,True,2021-09-08 22:14:34,R_Y33QPWJT4MUDYIh,,,,,42.4178009033203125,-71.1134033203125,anonymous,EN,,9
2021-09-08 22:26:36,2021-09-08 22:34:09,IP Address,24.34.140.169,100,452,True,2021-09-08 22:34:09,R_2wGqkzEz500Ixex,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,,61
2021-09-08 22:48:24,2021-09-08 22:57:22,IP Address,50.234.189.46,100,538,True,2021-09-08 22:57:22,R_1F3adn8EoxBBXJr,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,,0.08
2021-09-08 23:01:59,2021-09-08 23:16:25,IP Address,71.233.151.99,100,866,True,2021-09-08 23:16:26,R_egRazTJoTIsEPVn,,,,,42.364898681640625,-71.09870147705078125,anonymous,EN,,0.8
2021-09-08 23:29:25,2021-09-08 23:33:51,IP Address,50.234.189.44,100,266,True,2021-09-08 23:33:51,R_SDW8uh6tDTYsZhv,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,,10.4
2021-09-08 21:48:33,2021-09-08 23:55:09,IP Address,199.94.1.205,100,7595,True,2021-09-08 23:55:09,R_XzWKfBYL9K5zuUN,,,,,42.328704833984375,-71.1139984130859375,anonymous,EN,0.93,
2021-09-08 23:10:59,2021-09-09 00:02:25,IP Address,73.69.141.238,100,3086,True,2021-09-09 00:02:25,R_3ffqM5r8BtcHMCX,,,,,42.39959716796875,-71.124603271484375,anonymous,EN,0.91,
2021-09-09 00:05:00,2021-09-09 00:07:32,IP Address,73.234.172.75,100,152,True,2021-09-09 00:07:33,R_XMmKSq13xY9XEsh,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,,9
2021-09-09 01:00:09,2021-09-09 01:15:12,IP Address,73.249.111.98,100,902,True,2021-09-09 01:15:12,R_3IbIAUSoXOX4fZJ,,,,,42.2904052734375,-71.071197509765625,anonymous,EN,0.1,
2021-09-08 23:49:54,2021-09-09 01:53:54,IP Address,50.234.189.45,100,7439,True,2021-09-09 01:53:54,R_a4MHMYpkbmLr2KJ,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,0.85,
2021-09-09 03:07:30,2021-09-09 03:24:22,IP Address,24.34.110.98,100,1011,True,2021-09-09 03:24:22,R_1ItwIsf8AucXPPP,,,,,42.418792724609375,-71.15570068359375,anonymous,EN,,9
2021-09-09 03:21:47,2021-09-09 03:41:23,IP Address,173.48.240.70,100,1176,True,2021-09-09 03:41:23,R_1dEaSHcVUJTqNJd,,,,,42.527801513671875,-71.10399627685546875,anonymous,EN,0.94,
2021-09-09 03:36:31,2021-09-09 03:44:40,IP Address,50.234.189.46,100,489,True,2021-09-09 03:44:41,R_3DjSa869kG5NPHa,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,,9
2021-09-09 04:29:29,2021-09-09 04:30:34,IP Address,50.234.189.37,100,65,True,2021-09-09 04:30:34,R_2BsQKf2uZtpy4LN,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,,9
2021-09-09 04:45:34,2021-09-09 04:45:44,IP Address,209.6.77.212,100,10,True,2021-09-09 04:45:45,R_tXaBee6Q64SIs01,,,,,42.3473968505859375,-71.158203125,anonymous,EN,0.91,
2021-09-09 04:49:29,2021-09-09 04:50:56,IP Address,50.234.189.45,100,86,True,2021-09-09 04:50:56,R_40Ix91BApVCmTUR,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,0.9,
2021-09-09 04:46:35,2021-09-09 04:52:12,IP Address,24.147.19.32,100,336,True,2021-09-09 04:52:12,R_zYdNzXmJWcFbnP3,,,,,42.456695556640625,-71.37470245361328125,anonymous,EN,,9
2021-09-09 05:03:28,2021-09-09 05:08:47,IP Address,130.44.170.138,100,319,True,2021-09-09 05:08:47,R_1mFyp5u8R2PIOzc,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,0.09,
2021-09-09 05:08:41,2021-09-09 05:09:15,IP Address,172.58.187.176,100,33,True,2021-09-09 05:09:15,R_0vakTr1BwaAi025,,,,,38.89239501953125,-77.0756988525390625,anonymous,EN,,11
2021-09-09 05:09:18,2021-09-09 05:09:52,IP Address,209.6.77.212,100,33,True,2021-09-09 05:09:52,R_1IbIHHjE9nLbK1U,,,,,42.3473968505859375,-71.158203125,anonymous,EN,0.91,
2021-09-09 05:21:36,2021-09-09 05:21:45,Spam,172.58.187.176,100,8,True,2021-09-09 05:21:45,R_2pRkVb9D82wYiy9,,,,,38.89239501953125,-77.0756988525390625,anonymous,EN,,11
2021-09-09 05:11:10,2021-09-09 05:23:01,IP Address,73.17.150.191,100,711,True,2021-09-09 05:23:01,R_ptRe3mVrqt4uHFD,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,0.73,
2021-09-09 05:40:11,2021-09-09 05:45:46,IP Address,73.61.11.233,100,335,True,2021-09-09 05:45:46,R_VWRGsKqgNRuyFTb,,,,,42.3119964599609375,-71.10810089111328125,anonymous,EN,0.98,
2021-09-09 05:48:02,2021-09-09 05:52:55,IP Address,24.61.245.5,100,292,True,2021-09-09 05:52:56,R_rjpVLsQ3WZERkop,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,,9
2021-09-09 05:56:29,2021-09-09 05:57:52,IP Address,66.30.11.118,100,82,True,2021-09-09 05:57:52,R_2YlcdECB3AMsyyf,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,0.9,
2021-09-09 06:17:55,2021-09-09 06:27:25,IP Address,107.77.225.27,100,570,True,2021-09-09 06:27:26,R_3CBnRi5T9Qv11kq,,,,,40.694000244140625,-73.9900970458984375,anonymous,EN,,40
2021-09-08 21:25:59,2021-09-09 06:43:27,IP Address,76.24.27.66,100,33447,True,2021-09-09 06:43:28,R_qyjYiOXzxh6KiQ1,,,,,42.364898681640625,-71.09870147705078125,anonymous,EN,,1
2021-09-30 15:46:49,2021-09-30 16:04:51,IP Address,65.96.164.94,100,1081,True,2021-09-30 16:04:51,R_2ydBC4k9a0XXheL,,,,,42.364898681640625,-71.09870147705078125,anonymous,EN,0.98,
2022-08-30 18:47:12,2022-08-30 19:15:31,IP Address,173.166.101.89,100,1698,True,2022-08-30 19:15:31,R_yNNrvmIMZV7QyBj,,,,,42.3649,-71.0987,anonymous,EN,,9
2022-08-30 19:09:22,2022-08-30 19:24:49,IP Address,24.62.72.205,100,927,True,2022-08-30 19:24:49,R_vjIhcIzDz0KY2tP,,,,,42.3649,-71.0987,anonymous,EN,0.09,
2022-08-30 19:33:20,2022-08-30 19:35:49,IP Address,50.234.189.45,100,149,True,2022-08-30 19:35:50,R_1OTrB5IW17dYYeA,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-30 20:08:30,2022-08-30 20:11:23,IP Address,50.234.189.44,100,172,True,2022-08-30 20:11:23,R_31FOJpqtEoqsrGW,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-30 20:41:33,2022-08-30 20:49:01,IP Address,199.94.1.205,100,448,True,2022-08-30 20:49:02,R_AndZm6x4ym5cNoZ,,,,,42.3287,-71.114,anonymous,EN,0.9,
2022-08-30 20:54:29,2022-08-30 20:59:48,IP Address,130.44.140.234,100,318,True,2022-08-30 20:59:48,R_3soJfP7yq6RaJM6,,,,,42.3797,-71.1034,anonymous,EN,0.84,
2022-08-30 21:05:04,2022-08-30 21:16:51,IP Address,50.234.189.45,100,707,True,2022-08-30 21:16:52,R_1KvwH0nqNFjS8wu,,,,,42.3737,-71.1284,anonymous,EN,,8
2022-08-30 21:35:59,2022-08-30 21:36:27,IP Address,50.234.189.45,100,27,True,2022-08-30 21:36:27,R_SBlhsjveYjStOvv,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-30 21:41:10,2022-08-30 21:43:01,IP Address,50.234.189.47,100,110,True,2022-08-30 21:43:01,R_RV1XpxDmattNDjz,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2022-08-30 21:24:58,2022-08-30 21:55:49,IP Address,50.234.189.37,100,1851,True,2022-08-30 21:55:50,R_1QFSYeFcstRh4FS,,,,,42.3287,-71.114,anonymous,EN,0.8,
2022-08-30 22:11:04,2022-08-30 22:17:34,IP Address,50.234.189.37,100,389,True,2022-08-30 22:17:34,R_2ZUpImpsAcUsVLE,,,,,42.3287,-71.114,anonymous,EN,,0.09
2022-08-30 22:37:09,2022-08-30 22:45:53,IP Address,65.112.8.17,100,524,True,2022-08-30 22:45:54,R_26mSo1XmY3Sm17R,,,,,42.3737,-71.1284,anonymous,EN,0.91,
2022-08-31 06:11:22,2022-08-31 06:17:41,IP Address,50.234.189.45,100,379,True,2022-08-31 06:17:41,R_3htMjCCpho7EwfF,,,,,42.3737,-71.1284,anonymous,EN,0.45,
2022-08-31 08:30:12,2022-08-31 08:31:28,IP Address,65.112.8.27,100,76,True,2022-08-31 08:31:28,R_1oq12W6Oxt5yjtP,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-31 10:18:48,2022-08-31 10:23:17,IP Address,65.112.8.24,100,268,True,2022-08-31 10:23:17,R_OppAm5LDWqh1rhL,,,,,42.3737,-71.1284,anonymous,EN,,9.4
2022-08-31 10:24:30,2022-08-31 10:24:40,IP Address,65.112.8.56,100,10,True,2022-08-31 10:24:41,R_BLZeSXJnTjQen61,,,,,42.3737,-71.1284,anonymous,EN,,9.4
2022-08-31 11:47:41,2022-08-31 11:50:38,IP Address,65.112.8.25,100,177,True,2022-08-31 11:50:38,R_qF5HrUSzIvxC53P,,,,,42.3737,-71.1284,anonymous,EN,0.98,
2022-08-31 11:57:44,2022-08-31 12:05:18,IP Address,65.112.8.19,100,454,True,2022-08-31 12:05:19,R_3lFj7H9VERTKzrA,,,,,42.3737,-71.1284,anonymous,EN,0.72,
2022-08-31 12:33:18,2022-08-31 12:41:05,IP Address,65.112.8.55,100,467,True,2022-08-31 12:41:06,R_2S1CSP5D8es8Xni,,,,,42.3737,-71.1284,anonymous,EN,,87
2022-08-31 12:28:44,2022-08-31 12:44:06,IP Address,65.112.8.59,100,921,True,2022-08-31 12:44:06,R_3ir0NJQgt9qW20P,,,,,42.3737,-71.1284,anonymous,EN,,10
2022-08-31 14:15:08,2022-08-31 14:20:38,IP Address,65.112.8.31,100,330,True,2022-08-31 14:20:38,R_1ImyE4MCYqKMWkp,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-31 15:00:23,2022-08-31 15:10:32,IP Address,107.115.17.56,100,609,True,2022-08-31 15:10:32,R_yZLhsJAorFMq8Y9,,,,,42.3562,-71.0631,anonymous,EN,0.1,
2022-08-31 12:17:22,2022-08-31 15:12:00,IP Address,65.112.8.20,100,10477,True,2022-08-31 15:12:00,R_plX7Zf9VhRkoLO9,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 15:07:45,2022-08-31 15:12:36,IP Address,65.112.8.24,100,290,True,2022-08-31 15:12:36,R_1qWGFeOBgpDkyPx,,,,,42.3737,-71.1284,anonymous,EN,,8
2022-08-31 15:27:02,2022-08-31 15:32:58,IP Address,65.112.8.26,100,355,True,2022-08-31 15:32:58,R_2DLyqi7qPusgOYD,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-31 15:41:40,2022-08-31 15:47:10,IP Address,65.112.8.22,100,329,True,2022-08-31 15:47:10,R_0NRZf1CiHQORP45,,,,,42.3737,-71.1284,anonymous,EN,0.93,
2022-08-31 15:47:51,2022-08-31 15:49:29,IP Address,65.112.8.50,100,98,True,2022-08-31 15:49:29,R_2CCjbaduiuvfCQ5,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2022-08-31 15:42:40,2022-08-31 15:51:59,IP Address,65.112.8.55,100,558,True,2022-08-31 15:51:59,R_2Bmwuqxw85LX2cd,,,,,42.3737,-71.1284,anonymous,EN,0.72,
2022-08-31 16:07:20,2022-08-31 16:17:14,IP Address,65.112.8.49,100,594,True,2022-08-31 16:17:14,R_27IjLaEVq3WNqA0,,,,,42.3737,-71.1284,anonymous,EN,0.83,
2022-08-31 16:18:58,2022-08-31 16:19:55,IP Address,65.112.8.28,100,57,True,2022-08-31 16:19:56,R_2dlLw3QcFuXNS8u,,,,,42.3737,-71.1284,anonymous,EN,,80
2022-08-31 16:15:43,2022-08-31 16:24:16,IP Address,65.112.8.30,100,512,True,2022-08-31 16:24:16,R_231TfCSQqwb1gZC,,,,,42.3737,-71.1284,anonymous,EN,,1.2
2022-08-31 15:28:29,2022-08-31 16:24:58,IP Address,65.112.8.49,100,3389,True,2022-08-31 16:24:58,R_2ANiAfeYkwflYlv,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 16:28:03,2022-08-31 16:31:14,IP Address,130.44.130.58,100,191,True,2022-08-31 16:31:15,R_r1JFtzyWuddHI1X,,,,,42.3996,-71.1246,anonymous,EN,,10
2022-08-31 15:22:12,2022-08-31 16:41:21,IP Address,199.94.1.207,100,4748,True,2022-08-31 16:41:21,R_12bZfdOiir5hfN8,,,,,42.3287,-71.114,anonymous,EN,0.9,
2022-08-31 16:40:53,2022-08-31 16:43:16,IP Address,24.61.47.158,100,143,True,2022-08-31 16:43:16,R_2rijjW0aUlt6IVg,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 16:35:20,2022-08-31 16:44:50,IP Address,65.112.8.28,100,570,True,2022-08-31 16:44:51,R_9Qve72wvYCpCuJ3,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 16:46:57,2022-08-31 16:53:24,IP Address,24.61.47.158,100,386,True,2022-08-31 16:53:24,R_2aqWSwjAjQqKwgF,,,,,42.3737,-71.1284,anonymous,EN,0.07,
2022-08-31 16:48:14,2022-08-31 16:54:49,IP Address,66.31.46.163,100,395,True,2022-08-31 16:54:50,R_1pGyEaU4JCVEwLe,,,,,42.3907,-71.1349,anonymous,EN,,9
2022-08-31 17:09:21,2022-08-31 17:22:57,IP Address,73.238.16.238,100,816,True,2022-08-31 17:22:58,R_2Cv2qpPVYSmrlCh,,,,,42.3649,-71.0987,anonymous,EN,0.09,
2022-08-31 17:25:46,2022-08-31 17:27:55,IP Address,50.234.189.37,100,129,True,2022-08-31 17:27:56,R_1HjEMpokEr0hIFi,,,,,42.3287,-71.114,anonymous,EN,0.84,
2022-08-31 17:10:54,2022-08-31 17:28:54,IP Address,50.234.189.45,100,1079,True,2022-08-31 17:28:54,R_3Gy1gyklhEjuOvH,,,,,42.3737,-71.1284,anonymous,EN,,10
2022-08-31 17:16:33,2022-08-31 17:30:37,IP Address,50.234.189.37,100,843,True,2022-08-31 17:30:37,R_3g0EotulEV9pOex,,,,,42.3287,-71.114,anonymous,EN,,10
2022-08-31 09:09:56,2022-08-31 18:06:55,IP Address,172.58.222.194,100,32219,True,2022-08-31 18:06:55,R_p4PuoIa7QHqwZMJ,,,,,42.3474,-71.1582,anonymous,EN,,9
2022-08-31 18:09:13,2022-08-31 18:09:20,IP Address,65.112.8.61,100,7,True,2022-08-31 18:09:21,R_2Y5hJWy0at9b0xB,,,,,42.3737,-71.1284,anonymous,EN,0.91,
2022-08-31 15:36:00,2022-08-31 19:38:42,IP Address,50.234.189.43,100,14562,True,2022-08-31 19:38:43,R_21h6q4L4z4N5W3U,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 19:02:14,2022-08-31 19:43:07,IP Address,50.234.189.37,100,2452,True,2022-08-31 19:43:07,R_1rjoznMtklHF6VK,,,,,42.3287,-71.114,anonymous,EN,,9
2022-08-31 19:46:01,2022-08-31 19:48:41,IP Address,50.234.189.45,100,160,True,2022-08-31 19:48:42,R_AbAgshTCk4FT7kR,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-31 19:38:47,2022-08-31 19:56:25,Spam,50.234.189.45,100,1057,True,2022-08-31 19:56:25,R_9zy4MtLAq6iWWTT,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-31 20:11:22,2022-08-31 20:14:59,IP Address,50.234.189.47,100,217,True,2022-08-31 20:14:59,R_3PcoXko0VEydjBP,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-31 20:32:02,2022-08-31 20:36:25,IP Address,50.234.189.45,100,263,True,2022-08-31 20:36:26,R_2xyFK9BG00Tb7su,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-31 20:37:02,2022-08-31 20:41:26,IP Address,64.18.159.127,100,264,True,2022-08-31 20:41:27,R_2EAWP63fePr4Fw2,,,,,42.3603,-71.0818,anonymous,EN,0.09,
2022-08-31 20:24:49,2022-08-31 20:42:57,IP Address,50.234.189.45,100,1088,True,2022-08-31 20:42:57,R_1M0PqAHsV9fjPDa,,,,,42.3737,-71.1284,anonymous,EN,0.1,
2022-08-31 19:45:24,2022-08-31 20:47:58,IP Address,50.234.189.45,100,3754,True,2022-08-31 20:47:59,R_2zvuO1ltZ0HyyhR,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 20:48:36,2022-08-31 20:55:43,Spam,50.234.189.45,100,427,True,2022-08-31 20:55:44,R_2dX7qv6XTjYY1Fu,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 21:21:56,2022-08-31 21:24:25,IP Address,146.115.40.133,100,149,True,2022-08-31 21:24:25,R_7UQwXJgezwk3cid,,,,,42.3513,-71.137,anonymous,EN,,7.7
2022-08-31 21:23:47,2022-08-31 21:49:13,IP Address,50.234.189.43,100,1525,True,2022-08-31 21:49:13,R_2rIoZ8J02ullYjg,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 21:48:09,2022-08-31 21:49:37,IP Address,50.234.189.37,100,87,True,2022-08-31 21:49:37,R_1i9TVeN9m1qZ4cn,,,,,42.3287,-71.114,anonymous,EN,,8.9
2022-08-31 21:47:29,2022-08-31 21:55:11,IP Address,172.58.219.227,100,462,True,2022-08-31 21:55:12,R_1kOgdIyUCmN8EGx,,,,,42.2506,-71.1286,anonymous,EN,,10.3
2022-08-31 21:41:52,2022-08-31 21:56:50,IP Address,66.30.10.206,100,898,True,2022-08-31 21:56:50,R_3CTthnVnqbM051N,,,,,42.3797,-71.1034,anonymous,EN,0.09,
2022-08-31 21:57:47,2022-08-31 22:04:01,IP Address,172.58.222.200,100,373,True,2022-08-31 22:04:01,R_3jVFxkS96vwCTKi,,,,,42.3474,-71.1582,anonymous,EN,,9.09
2022-08-31 21:59:24,2022-08-31 22:09:16,IP Address,50.234.189.45,100,591,True,2022-08-31 22:09:16,R_11dzUxbZ0gCGcJq,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 22:02:29,2022-08-31 22:09:33,IP Address,50.234.189.43,100,423,True,2022-08-31 22:09:33,R_a3ObHGRORYv0wq5,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2022-08-31 22:14:41,2022-08-31 22:16:46,IP Address,50.234.189.45,100,124,True,2022-08-31 22:16:46,R_ZktOX0zdLRTltf3,,,,,42.3737,-71.1284,anonymous,EN,,0.8
2022-08-31 22:14:19,2022-08-31 22:16:48,IP Address,66.30.113.101,100,149,True,2022-08-31 22:16:48,R_3EJPhpiPevrecvx,,,,,42.3687,-71.0863,anonymous,EN,,9
2022-08-31 20:11:06,2022-08-31 22:21:18,IP Address,50.234.189.47,100,7811,True,2022-08-31 22:21:18,R_2vcxnSwoWmhQWw0,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 22:13:52,2022-08-31 22:21:27,Spam,50.234.189.43,100,454,True,2022-08-31 22:21:27,R_2CWJce5t7LUQTsK,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 22:37:05,2022-08-31 22:47:32,IP Address,50.234.189.43,100,627,True,2022-08-31 22:47:33,R_3lXLi90NY34SmJb,,,,,42.3737,-71.1284,anonymous,EN,0.51,
2022-08-31 22:45:05,2022-08-31 22:49:57,IP Address,50.234.189.44,100,291,True,2022-08-31 22:49:57,R_2YG594NQyg8bai7,,,,,42.3737,-71.1284,anonymous,EN,0.3,
2022-08-31 22:18:54,2022-08-31 22:50:26,Spam,50.234.189.47,100,1891,True,2022-08-31 22:50:26,R_263YELmd8O2KJsy,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-08-31 23:15:14,2022-08-31 23:34:21,IP Address,50.234.189.43,100,1147,True,2022-08-31 23:34:21,R_z3hQxhIjFsw3apz,,,,,42.3737,-71.1284,anonymous,EN,0.01,
2022-08-31 20:06:20,2022-08-31 23:48:42,IP Address,73.249.255.37,100,13342,True,2022-08-31 23:48:42,R_2wRBFV7cpen5T8j,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-08-31 21:40:53,2022-09-01 01:45:20,IP Address,50.234.189.45,100,14666,True,2022-09-01 01:45:20,R_XStX0Y0flIePVFD,,,,,42.3737,-71.1284,anonymous,EN,0.9,
2022-09-01 03:00:22,2022-09-01 03:02:05,IP Address,172.58.219.136,100,103,True,2022-09-01 03:02:06,R_28GnyOWRT3npzrh,,,,,42.2506,-71.1286,anonymous,EN,,9.39
2022-09-01 06:56:22,2022-09-01 07:04:01,IP Address,50.234.189.42,100,458,True,2022-09-01 07:04:01,R_3PAAb0aH1ChGfLv,,,,,42.3737,-71.1284,anonymous,EN,,87.5
2022-09-01 07:53:16,2022-09-01 07:56:05,IP Address,65.112.8.23,100,168,True,2022-09-01 07:56:05,R_25yBu8XpXdZebGl,,,,,42.3737,-71.1284,anonymous,EN,0.9,
2022-09-01 10:37:20,2022-09-01 10:46:42,IP Address,65.112.8.18,100,562,True,2022-09-01 10:46:43,R_2S97To95hv3hydL,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2022-09-01 11:02:38,2022-09-01 11:04:38,IP Address,65.112.8.48,100,119,True,2022-09-01 11:04:38,R_1mDl9LfqNfW7yV5,,,,,42.3737,-71.1284,anonymous,EN,,9
2022-09-01 11:14:39,2022-09-01 11:18:33,IP Address,65.112.8.53,100,234,True,2022-09-01 11:18:34,R_32XDM4bbss4TJfb,,,,,42.3737,-71.1284,anonymous,EN,0.8,
2022-09-01 10:51:24,2022-09-01 11:19:05,IP Address,65.112.8.16,100,1660,True,2022-09-01 11:19:05,R_1C9dYrlblcq5AEP,,,,,42.3737,-71.1284,anonymous,EN,,9.09
2022-09-01 13:00:10,2022-09-01 13:01:41,IP Address,67.134.205.24,100,91,True,2022-09-01 13:01:42,R_1Q6DxRG62C4SwOK,,,,,42.3737,-71.1284,anonymous,EN,,10
2022-09-01 14:32:36,2022-09-01 14:41:45,IP Address,154.16.95.37,100,548,True,2022-09-01 14:41:45,R_2rDwOGqto6rZ0Ya,,,,,-26.3811,27.8376,anonymous,EN,,9.09
2023-08-29 15:32:04,2023-08-29 15:32:14,IP Address,50.234.189.45,100,10,True,2023-08-29 15:32:15,R_VU4ZPGpWeJv0Og9,,,,,42.3737,-71.1284,anonymous,EN,0.7,
2023-08-29 15:32:33,2023-08-29 15:37:40,IP Address,50.234.189.42,100,306,True,2023-08-29 15:37:41,R_1rlHQlde0xXN4Rb,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-29 17:06:47,2023-08-29 17:09:53,IP Address,73.149.18.202,100,186,True,2023-08-29 17:09:54,R_302AotII2NYfGQO,,,,,42.3649,-71.0987,anonymous,EN,,9.09
2023-08-29 17:47:28,2023-08-29 18:03:02,IP Address,73.219.179.34,100,933,True,2023-08-29 18:03:03,R_3M5OZExf3VKiGiG,,,,,42.3797,-71.1034,anonymous,EN,,9.09
2023-08-29 18:36:43,2023-08-29 18:39:04,IP Address,65.112.8.48,100,141,True,2023-08-29 18:39:05,R_3hGWS7V8NcwSwrG,,,,,42.3737,-71.1284,anonymous,EN,0.7,
2023-08-29 23:21:02,2023-08-29 23:23:20,IP Address,172.58.222.154,100,138,True,2023-08-29 23:23:21,R_1g5UUeI0XYpbUqb,,,,,42.3649,-71.0987,anonymous,EN,,9.09
2023-08-30 05:28:55,2023-08-30 05:35:21,IP Address,50.234.189.44,100,385,True,2023-08-30 05:35:21,R_2zi3RlH5rEjcStk,,,,,42.3737,-71.1284,anonymous,EN,0.84,
2023-08-30 05:29:46,2023-08-30 05:35:42,IP Address,50.234.189.45,100,355,True,2023-08-30 05:35:42,R_bPHF2kLr2dnDFCh,,,,,42.3737,-71.1284,anonymous,EN,,10.39
2023-08-30 05:45:48,2023-08-30 06:15:43,IP Address,50.234.189.45,100,1794,True,2023-08-30 06:15:44,R_1NkxaR8lFMvfAk7,,,,,42.3737,-71.1284,anonymous,EN,0.07,
2023-08-30 07:07:00,2023-08-30 07:12:04,IP Address,73.126.65.24,100,304,True,2023-08-30 07:12:05,R_2DSPGyIIss3F1OU,,,,,42.3996,-71.1246,anonymous,EN,,9
2023-08-30 07:56:31,2023-08-30 08:00:49,IP Address,65.112.8.29,100,258,True,2023-08-30 08:00:50,R_12uqpSn1SS8L8HU,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-30 10:07:29,2023-08-30 10:10:26,IP Address,65.112.8.55,100,177,True,2023-08-30 10:10:27,R_3hrIBEYTMUhP0ll,,,,,42.3737,-71.1284,anonymous,EN,,9.1
2023-08-30 10:33:17,2023-08-30 10:39:26,IP Address,65.112.8.52,100,369,True,2023-08-30 10:39:27,R_3PAXATFE0n2cGLM,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2023-08-30 11:03:07,2023-08-30 11:14:33,IP Address,65.112.8.22,100,685,True,2023-08-30 11:14:34,R_6SiQKWyqJ790oG5,,,,,42.3737,-71.1284,anonymous,EN,0.51,
2023-08-30 11:58:15,2023-08-30 12:00:07,IP Address,65.112.8.17,100,112,True,2023-08-30 12:00:08,R_1hGaDbQFpP17FaB,,,,,42.3737,-71.1284,anonymous,EN,0.6,
2023-08-30 14:47:38,2023-08-30 14:54:25,IP Address,65.112.8.20,100,407,True,2023-08-30 14:54:26,R_1JQLzIbq856iCiE,,,,,42.3737,-71.1284,anonymous,EN,0.09,
2023-08-30 14:46:06,2023-08-30 14:55:00,IP Address,65.112.8.18,100,533,True,2023-08-30 14:55:00,R_3fknfsr7huRg18B,,,,,42.3737,-71.1284,anonymous,EN,,67.37
2023-08-30 14:58:43,2023-08-30 15:02:13,IP Address,65.112.8.29,100,210,True,2023-08-30 15:02:14,R_agSi4hShh5XkHHX,,,,,42.3737,-71.1284,anonymous,EN,0.8,
2023-08-30 15:22:00,2023-08-30 15:27:02,IP Address,65.112.8.56,100,301,True,2023-08-30 15:27:02,R_1DM4TLiD4jCUwXk,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-30 15:29:14,2023-08-30 15:38:05,IP Address,50.234.189.37,100,530,True,2023-08-30 15:38:05,R_2ZKeX8pBjsHNOl2,,,,,42.3287,-71.114,anonymous,EN,,9
2023-08-30 15:46:17,2023-08-30 15:50:15,IP Address,65.112.8.61,100,237,True,2023-08-30 15:50:16,R_1im58NSmLcPjuvv,,,,,42.3737,-71.1284,anonymous,EN,,94
2023-08-30 16:03:57,2023-08-30 16:14:47,IP Address,65.112.8.55,100,650,True,2023-08-30 16:14:48,R_Uo8DOyJ8TM447zb,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-30 16:10:48,2023-08-30 16:19:23,IP Address,65.112.8.49,100,514,True,2023-08-30 16:19:24,R_2q35chMx1GS0oRt,,,,,42.3737,-71.1284,anonymous,EN,,9
2023-08-30 15:38:32,2023-08-30 16:36:21,IP Address,65.112.8.19,100,3469,True,2023-08-30 16:36:22,R_etkTZBf87Ydlaox,,,,,42.3737,-71.1284,anonymous,EN,0.09,
